date,location,waste_category,quantity_kg,people_count,meals_served,event_flag,previous_waste_kg,disposal_method
2025-05-16,Food Court,Plastic,16.97,620,650,false,,Recycling
2025-05-16,Food Court,Paper,7.85,620,650,false,,Recycling
2025-05-16,Food Court,Glass,4.61,620,650,false,,Recycling
2025-05-16,Food Court,Metal,1.98,620,650,false,,Recycling
2025-05-16,Food Court,E-Waste,0.23,620,650,false,,Authorized Recycler
2025-05-16,Food Court,Other,5.16,620,650,false,,Recycling
2025-05-16,Academic Block,Food,6.2,1233,1289,false,,Composting
2025-05-16,Academic Block,Plastic,7.37,1233,1289,false,,Recycling
2025-05-16,Academic Block,Paper,15.21,1233,1289,false,,Recycling
2025-05-16,Academic Block,Glass,1.38,1233,1289,false,,Recycling
2025-05-16,Academic Block,Metal,1.14,1233,1289,false,,Recycling
2025-05-16,Academic Block,E-Waste,1.52,1233,1289,false,,Authorized Recycler
2025-05-16,Academic Block,Other,6.59,1233,1289,false,,Recycling
2025-05-16,Administration,Food,3.6,153,151,false,,Composting
2025-05-16,Administration,Plastic,3.51,153,151,false,,Recycling
2025-05-16,Administration,Paper,13.16,153,151,false,,Recycling
2025-05-16,Administration,Glass,0.69,153,151,false,,Recycling
2025-05-16,Administration,Metal,0.85,153,151,false,,Recycling
2025-05-16,Administration,E-Waste,0.88,153,151,false,,Authorized Recycler
2025-05-16,Administration,Other,3.54,153,151,false,,Recycling
2025-05-17,Main Canteen,Food,44.53,647,674,false,,Composting
2025-05-17,Main Canteen,Plastic,9.96,647,674,false,,Recycling
2025-05-17,Main Canteen,Paper,6.45,647,674,false,,Recycling
2025-05-17,Main Canteen,Glass,3.1,647,674,false,,Recycling
2025-05-17,Main Canteen,Metal,1.9,647,674,false,,Recycling
2025-05-17,Main Canteen,E-Waste,0.4,647,674,false,,Authorized Recycler
2025-05-17,Main Canteen,Other,4.63,647,674,false,,Recycling
2025-05-17,Hostel A,Food,27.74,317,279,false,,Composting
2025-05-17,Hostel A,Plastic,8.36,317,279,false,,Recycling
2025-05-17,Hostel A,Paper,5.03,317,279,false,,Recycling
2025-05-17,Hostel A,Glass,1.96,317,279,false,,Recycling
2025-05-17,Hostel A,Metal,0.78,317,279,false,,Recycling
2025-05-17,Hostel A,E-Waste,0.25,317,279,false,,Authorized Recycler
2025-05-17,Hostel A,Other,3.17,317,279,false,,Recycling
2025-05-17,Hostel B,Food,26.92,327,324,false,,Composting
2025-05-17,Hostel B,Plastic,7.95,327,324,false,,Recycling
2025-05-17,Hostel B,Paper,4.1,327,324,false,,Recycling
2025-05-17,Hostel B,Glass,1.78,327,324,false,,Recycling
2025-05-17,Hostel B,Metal,0.86,327,324,false,,Recycling
2025-05-17,Hostel B,E-Waste,0.23,327,324,false,,Authorized Recycler
2025-05-17,Hostel B,Other,3.99,327,324,false,,Recycling
2025-05-17,Food Court,Food,34.68,483,443,false,,Composting
2025-05-17,Food Court,Plastic,12.45,483,443,false,,Recycling
2025-05-17,Food Court,Paper,4.62,483,443,false,,Recycling
2025-05-17,Food Court,Glass,3.32,483,443,false,,Recycling
2025-05-17,Food Court,Metal,1.53,483,443,false,,Recycling
2025-05-17,Food Court,E-Waste,0.2,483,443,false,,Authorized Recycler
2025-05-17,Food Court,Other,5.15,483,443,false,,Recycling
2025-05-17,Academic Block,Food,4.84,872,908,false,,Composting
2025-05-17,Academic Block,Plastic,6.1,872,908,false,,Recycling
2025-05-17,Academic Block,Paper,13.26,872,908,false,,Recycling
2025-05-17,Academic Block,Glass,0.79,872,908,false,,Recycling
2025-05-17,Academic Block,Metal,0.88,872,908,false,,Recycling
2025-05-17,Academic Block,E-Waste,1.03,872,908,false,,Authorized Recycler
2025-05-17,Academic Block,Other,4.13,872,908,false,,Recycling
2025-05-17,Administration,Food,2.86,118,106,false,,Composting
2025-05-17,Administration,Plastic,2.66,118,106,false,,Recycling
2025-05-17,Administration,Paper,8.72,118,106,false,,Recycling
2025-05-17,Administration,Glass,0.39,118,106,false,,Recycling
2025-05-17,Administration,Metal,0.64,118,106,false,,Recycling
2025-05-17,Administration,E-Waste,0.73,118,106,false,,Authorized Recycler
2025-05-17,Administration,Other,2.84,118,106,false,,Recycling
2025-05-18,Main Canteen,Food,50.34,678,682,false,,Composting
2025-05-18,Main Canteen,Plastic,12.39,678,682,false,,Recycling
2025-05-18,Main Canteen,Paper,6.27,678,682,false,,Recycling
2025-05-18,Main Canteen,Glass,2.93,678,682,false,,Recycling
2025-05-18,Main Canteen,Metal,1.69,678,682,false,,Recycling
2025-05-18,Main Canteen,E-Waste,0.39,678,682,false,,Authorized Recycler
2025-05-18,Main Canteen,Other,5.5,678,682,false,,Recycling
2025-05-18,Hostel A,Food,29.2,359,309,false,,Composting
2025-05-18,Hostel A,Plastic,7.41,359,309,false,,Recycling
2025-05-18,Hostel A,Paper,4.09,359,309,false,,Recycling
2025-05-18,Hostel A,Glass,1.86,359,309,false,,Recycling
2025-05-18,Hostel A,Metal,0.79,359,309,false,,Recycling
2025-05-18,Hostel A,E-Waste,0.27,359,309,false,,Authorized Recycler
2025-05-18,Hostel A,Other,4.01,359,309,false,,Recycling
2025-05-18,Hostel B,Food,21.92,314,327,false,,Composting
2025-05-18,Hostel B,Plastic,8.1,314,327,false,,Recycling
2025-05-18,Hostel B,Paper,3.92,314,327,false,,Recycling
2025-05-18,Hostel B,Glass,1.7,314,327,false,,Recycling
2025-05-18,Hostel B,Metal,0.78,314,327,false,,Recycling
2025-05-18,Hostel B,E-Waste,0.25,314,327,false,,Authorized Recycler
2025-05-18,Hostel B,Other,3.67,314,327,false,,Recycling
2025-05-18,Food Court,Food,34.48,458,478,false,,Composting
2025-05-18,Food Court,Plastic,12.03,458,478,false,,Recycling
2025-05-18,Food Court,Paper,6.17,458,478,false,,Recycling
2025-05-18,Food Court,Glass,3.38,458,478,false,,Recycling
2025-05-18,Food Court,Metal,1.29,458,478,false,,Recycling
2025-05-18,Food Court,E-Waste,0.18,458,478,false,,Authorized Recycler
2025-05-18,Food Court,Other,4.42,458,478,false,,Recycling
2025-05-18,Academic Block,Food,4.23,910,795,false,,Composting
2025-05-18,Academic Block,Plastic,4.8,910,795,false,,Recycling
2025-05-18,Academic Block,Paper,11.17,910,795,false,,Recycling
2025-05-18,Academic Block,Glass,1.02,910,795,false,,Recycling
2025-05-18,Academic Block,Metal,0.96,910,795,false,,Recycling
2025-05-18,Academic Block,E-Waste,1.02,910,795,false,,Authorized Recycler
2025-05-18,Academic Block,Other,4.78,910,795,false,,Recycling
2025-05-18,Administration,Food,2.71,112,107,false,,Composting
2025-05-18,Administration,Plastic,3.02,112,107,false,,Recycling
2025-05-18,Administration,Paper,9.88,112,107,false,,Recycling
2025-05-18,Administration,Glass,0.39,112,107,false,,Recycling
2025-05-18,Administration,Metal,0.8,112,107,false,,Recycling
2025-05-18,Administration,E-Waste,0.62,112,107,false,,Authorized Recycler
2025-05-18,Administration,Other,2.46,112,107,false,,Recycling
2025-05-19,Main Canteen,Food,65.3,956,919,false,,Composting
2025-05-19,Main Canteen,Plastic,13.82,956,919,false,,Recycling
2025-05-19,Main Canteen,Paper,9.31,956,919,false,,Recycling
2025-05-19,Main Canteen,Glass,3.53,956,919,false,,Recycling
2025-05-19,Main Canteen,Metal,2.65,956,919,false,,Recycling
2025-05-19,Main Canteen,E-Waste,0.63,956,919,false,,Authorized Recycler
2025-05-19,Main Canteen,Other,6.74,956,919,false,,Recycling
2025-05-19,Hostel A,Food,30.84,484,490,false,,Composting
2025-05-19,Hostel A,Plastic,10.31,484,490,false,,Recycling
2025-05-19,Hostel A,Paper,5.33,484,490,false,,Recycling
2025-05-19,Hostel A,Glass,2.63,484,490,false,,Recycling
2025-05-19,Hostel A,Metal,1.37,484,490,false,,Recycling
2025-05-19,Hostel A,E-Waste,0.37,484,490,false,,Authorized Recycler
2025-05-19,Hostel A,Other,4.64,484,490,false,,Recycling
2025-05-19,Hostel B,Food,35.67,415,403,false,,Composting
2025-05-19,Hostel B,Plastic,8.32,415,403,false,,Recycling
2025-05-19,Hostel B,Paper,4.29,415,403,false,,Recycling
2025-05-19,Hostel B,Glass,2.63,415,403,false,,Recycling
2025-05-19,Hostel B,Metal,1.08,415,403,false,,Recycling
2025-05-19,Hostel B,E-Waste,0.35,415,403,false,,Authorized Recycler
2025-05-19,Hostel B,Other,4.43,415,403,false,,Recycling
2025-05-19,Food Court,Food,48.4,553,495,false,,Composting
2025-05-19,Food Court,Plastic,17.08,553,495,false,,Recycling
2025-05-19,Food Court,Paper,8.3,553,495,false,,Recycling
2025-05-19,Food Court,Glass,5.33,553,495,false,,Recycling
2025-05-19,Food Court,Metal,1.75,553,495,false,,Recycling
2025-05-19,Food Court,E-Waste,0.23,553,495,false,,Authorized Recycler
2025-05-19,Food Court,Other,6.46,553,495,false,,Recycling
2025-05-19,Academic Block,Food,6.17,1256,1269,false,,Composting
2025-05-19,Academic Block,Plastic,7.25,1256,1269,false,,Recycling
2025-05-19,Academic Block,Paper,18.69,1256,1269,false,,Recycling
2025-05-19,Academic Block,Glass,1.34,1256,1269,false,,Recycling
2025-05-19,Academic Block,Metal,1.2,1256,1269,false,,Recycling
2025-05-19,Academic Block,E-Waste,1.62,1256,1269,false,,Authorized Recycler
2025-05-19,Academic Block,Other,6.16,1256,1269,false,,Recycling
2025-05-19,Administration,Food,3.38,138,142,false,,Composting
2025-05-19,Administration,Plastic,3.13,138,142,false,,Recycling
2025-05-19,Administration,Paper,11.77,138,142,false,,Recycling
2025-05-19,Administration,Glass,0.57,138,142,false,,Recycling
2025-05-19,Administration,Metal,1.01,138,142,false,,Recycling
2025-05-19,Administration,E-Waste,0.83,138,142,false,,Authorized Recycler
2025-05-19,Administration,Other,3.44,138,142,false,,Recycling
2025-05-20,Main Canteen,Food,60.51,923,902,false,,Composting
2025-05-20,Main Canteen,Plastic,15.3,923,902,false,,Recycling
2025-05-20,Main Canteen,Paper,9.51,923,902,false,,Recycling
2025-05-20,Main Canteen,Glass,3.35,923,902,false,,Recycling
2025-05-20,Main Canteen,Metal,2.55,923,902,false,,Recycling
2025-05-20,Main Canteen,E-Waste,0.57,923,902,false,,Authorized Recycler
2025-05-20,Main Canteen,Other,7.26,923,902,false,,Recycling
2025-05-20,Hostel A,Food,38.02,463,463,false,,Composting
2025-05-20,Hostel A,Plastic,10.25,463,463,false,,Recycling
2025-05-20,Hostel A,Paper,5.14,463,463,false,,Recycling
2025-05-20,Hostel A,Glass,2.6,463,463,false,,Recycling
2025-05-20,Hostel A,Metal,4.14,463,463,false,,Recycling
2025-05-20,Hostel A,E-Waste,0.41,463,463,false,,Authorized Recycler
2025-05-20,Hostel A,Other,4.84,463,463,false,,Recycling
2025-05-20,Hostel B,Food,30.88,387,402,false,,Composting
2025-05-20,Hostel B,Plastic,10.3,387,402,false,,Recycling
2025-05-20,Hostel B,Paper,4.26,387,402,false,,Recycling
2025-05-20,Hostel B,Glass,2.54,387,402,false,,Recycling
2025-05-20,Hostel B,Metal,1.36,387,402,false,,Recycling
2025-05-20,Hostel B,E-Waste,0.38,387,402,false,,Authorized Recycler
2025-05-20,Hostel B,Other,5.11,387,402,false,,Recycling
2025-05-20,Food Court,Food,54.75,595,528,false,,Composting
2025-05-20,Food Court,Plastic,18.56,595,528,false,,Recycling
2025-05-20,Food Court,Paper,7.55,595,528,false,,Recycling
2025-05-20,Food Court,Glass,4.61,595,528,false,,Recycling
2025-05-20,Food Court,Metal,1.91,595,528,false,,Recycling
2025-05-20,Food Court,E-Waste,0.26,595,528,false,,Authorized Recycler
2025-05-20,Food Court,Other,5.47,595,528,false,,Recycling
2025-05-20,Academic Block,Food,5.7,1169,1212,false,,Composting
2025-05-20,Academic Block,Plastic,7.89,1169,1212,false,,Recycling
2025-05-20,Academic Block,Paper,18.78,1169,1212,false,,Recycling
2025-05-20,Academic Block,Glass,1.2,1169,1212,false,,Recycling
2025-05-20,Academic Block,Metal,1.21,1169,1212,false,,Recycling
2025-05-20,Academic Block,E-Waste,1.5,1169,1212,false,,Authorized Recycler
2025-05-20,Academic Block,Other,6.26,1169,1212,false,,Recycling
2025-05-20,Administration,Food,4.06,154,142,false,,Composting
2025-05-20,Administration,Plastic,3.18,154,142,false,,Recycling
2025-05-20,Administration,Paper,12.31,154,142,false,,Recycling
2025-05-20,Administration,Glass,0.53,154,142,false,,Recycling
2025-05-20,Administration,Metal,0.89,154,142,false,,Recycling
2025-05-20,Administration,E-Waste,0.99,154,142,false,,Authorized Recycler
2025-05-20,Administration,Other,3.58,154,142,false,,Recycling
2025-05-21,Main Canteen,Food,57.16,877,770,false,,Composting
2025-05-21,Main Canteen,Plastic,14.01,877,770,false,,Recycling
2025-05-21,Main Canteen,Paper,10.51,877,770,false,,Recycling
2025-05-21,Main Canteen,Glass,3.36,877,770,false,,Recycling
2025-05-21,Main Canteen,Metal,2.2,877,770,false,,Recycling
2025-05-21,Main Canteen,E-Waste,0.68,877,770,false,,Authorized Recycler
2025-05-21,Main Canteen,Other,7.41,877,770,false,,Recycling
2025-05-21,Hostel A,Food,41.54,429,370,false,,Composting
2025-05-21,Hostel A,Plastic,10.32,429,370,false,,Recycling
2025-05-21,Hostel A,Paper,6.56,429,370,false,,Recycling
2025-05-21,Hostel A,Glass,2.35,429,370,false,,Recycling
2025-05-21,Hostel A,Metal,1.34,429,370,false,,Recycling
2025-05-21,Hostel A,E-Waste,0.33,429,370,false,,Authorized Recycler
2025-05-21,Hostel A,Other,4.8,429,370,false,,Recycling
2025-05-21,Hostel B,Food,37.85,419,371,false,,Composting
2025-05-21,Hostel B,Plastic,9.79,419,371,false,,Recycling
2025-05-21,Hostel B,Paper,4.9,419,371,false,,Recycling
2025-05-21,Hostel B,Glass,2.13,419,371,false,,Recycling
2025-05-21,Hostel B,Metal,1.36,419,371,false,,Recycling
2025-05-21,Hostel B,E-Waste,0.35,419,371,false,,Authorized Recycler
2025-05-21,Hostel B,Other,4.38,419,371,false,,Recycling
2025-05-21,Food Court,Food,45.54,645,642,false,,Composting
2025-05-21,Food Court,Plastic,18.06,645,642,false,,Recycling
2025-05-21,Food Court,Paper,6.19,645,642,false,,Recycling
2025-05-21,Food Court,Glass,5.09,645,642,false,,Recycling
2025-05-21,Food Court,Metal,1.72,645,642,false,,Recycling
2025-05-21,Food Court,E-Waste,0.23,645,642,false,,Authorized Recycler
2025-05-21,Food Court,Other,6.61,645,642,false,,Recycling
2025-05-21,Academic Block,Food,5.85,1115,1105,false,,Composting
2025-05-21,Academic Block,Plastic,6.27,1115,1105,false,,Recycling
2025-05-21,Academic Block,Paper,19.45,1115,1105,false,,Recycling
2025-05-21,Academic Block,Glass,1.17,1115,1105,false,,Recycling
2025-05-21,Academic Block,Metal,1.29,1115,1105,false,,Recycling
2025-05-21,Academic Block,E-Waste,1.44,1115,1105,false,,Authorized Recycler
2025-05-21,Academic Block,Other,6.47,1115,1105,false,,Recycling
2025-05-21,Administration,Food,4,142,122,false,,Composting
2025-05-21,Administration,Plastic,3.87,142,122,false,,Recycling
2025-05-21,Administration,Paper,12.83,142,122,false,,Recycling
2025-05-21,Administration,Glass,0.59,142,122,false,,Recycling
2025-05-21,Administration,Metal,1.03,142,122,false,,Recycling
2025-05-21,Administration,E-Waste,1.02,142,122,false,,Authorized Recycler
2025-05-21,Administration,Other,3.68,142,122,false,,Recycling
2025-05-22,Main Canteen,Food,65.19,830,805,false,,Composting
2025-05-22,Main Canteen,Plastic,14.74,830,805,false,,Recycling
2025-05-22,Main Canteen,Paper,11.07,830,805,false,,Recycling
2025-05-22,Main Canteen,Glass,3.39,830,805,false,,Recycling
2025-05-22,Main Canteen,Metal,2.61,830,805,false,,Recycling
2025-05-22,Main Canteen,E-Waste,0.68,830,805,false,,Authorized Recycler
2025-05-22,Main Canteen,Other,7.4,830,805,false,,Recycling
2025-05-22,Hostel A,Food,33.14,452,432,false,,Composting
2025-05-22,Hostel A,Plastic,26.32,452,432,false,,Recycling
2025-05-22,Hostel A,Paper,5.55,452,432,false,,Recycling
2025-05-22,Hostel A,Glass,2.78,452,432,false,,Recycling
2025-05-22,Hostel A,Metal,1.04,452,432,false,,Recycling
2025-05-22,Hostel A,E-Waste,0.38,452,432,false,,Authorized Recycler
2025-05-22,Hostel A,Other,5.13,452,432,false,,Recycling
2025-05-22,Hostel B,Food,31.2,433,405,false,,Composting
2025-05-22,Hostel B,Plastic,10.05,433,405,false,,Recycling
2025-05-22,Hostel B,Paper,4.64,433,405,false,,Recycling
2025-05-22,Hostel B,Glass,2.22,433,405,false,,Recycling
2025-05-22,Hostel B,Metal,1.06,433,405,false,,Recycling
2025-05-22,Hostel B,E-Waste,0.35,433,405,false,,Authorized Recycler
2025-05-22,Hostel B,Other,5.55,433,405,false,,Recycling
2025-05-22,Food Court,Food,55.52,595,514,false,,Composting
2025-05-22,Food Court,Plastic,20.07,595,514,false,,Recycling
2025-05-22,Food Court,Paper,6.19,595,514,false,,Recycling
2025-05-22,Food Court,Glass,5.02,595,514,false,,Recycling
2025-05-22,Food Court,Metal,1.62,595,514,false,,Recycling
2025-05-22,Food Court,E-Waste,0.21,595,514,false,,Authorized Recycler
2025-05-22,Food Court,Other,6.2,595,514,false,,Recycling
2025-05-22,Academic Block,Food,5.34,1145,995,false,,Composting
2025-05-22,Academic Block,Plastic,6.6,1145,995,false,,Recycling
2025-05-22,Academic Block,Paper,16.36,1145,995,false,,Recycling
2025-05-22,Academic Block,Glass,1.14,1145,995,false,,Recycling
2025-05-22,Academic Block,Metal,1.32,1145,995,false,,Recycling
2025-05-22,Academic Block,E-Waste,1.67,1145,995,false,,Authorized Recycler
2025-05-22,Academic Block,Other,5.25,1145,995,false,,Recycling
2025-05-22,Administration,Food,3.48,156,142,false,,Composting
2025-05-22,Administration,Plastic,3.84,156,142,false,,Recycling
2025-05-22,Administration,Paper,11.46,156,142,false,,Recycling
2025-05-22,Administration,Glass,0.67,156,142,false,,Recycling
2025-05-22,Administration,Metal,0.98,156,142,false,,Recycling
2025-05-22,Administration,E-Waste,1.09,156,142,false,,Authorized Recycler
2025-05-22,Administration,Other,3.9,156,142,false,,Recycling
2025-05-23,Main Canteen,Food,72.76,960,989,false,,Composting
2025-05-23,Main Canteen,Plastic,14.2,960,989,false,,Recycling
2025-05-23,Main Canteen,Paper,8.77,960,989,false,,Recycling
2025-05-23,Main Canteen,Glass,3.49,960,989,false,,Recycling
2025-05-23,Main Canteen,Metal,2.21,960,989,false,,Recycling
2025-05-23,Main Canteen,E-Waste,0.64,960,989,false,,Authorized Recycler
2025-05-23,Main Canteen,Other,8.18,960,989,false,,Recycling
2025-05-23,Hostel A,Food,38.43,444,442,false,,Composting
2025-05-23,Hostel A,Plastic,11.86,444,442,false,,Recycling
2025-05-23,Hostel A,Paper,5.87,444,442,false,,Recycling
2025-05-23,Hostel A,Glass,2.49,444,442,false,,Recycling
2025-05-23,Hostel A,Metal,1.15,444,442,false,,Recycling
2025-05-23,Hostel A,E-Waste,0.36,444,442,false,,Authorized Recycler
2025-05-23,Hostel A,Other,5.16,444,442,false,,Recycling
2025-05-23,Hostel B,Food,28.88,443,389,false,,Composting
2025-05-23,Hostel B,Plastic,9.35,443,389,false,,Recycling
2025-05-23,Hostel B,Paper,5.13,443,389,false,,Recycling
2025-05-23,Hostel B,Glass,2.27,443,389,false,,Recycling
2025-05-23,Hostel B,Metal,1.37,443,389,false,,Recycling
2025-05-23,Hostel B,E-Waste,0.33,443,389,false,,Authorized Recycler
2025-05-23,Hostel B,Other,5.11,443,389,false,,Recycling
2025-05-23,Food Court,Food,51.32,617,596,false,,Composting
2025-05-23,Food Court,Plastic,18.23,617,596,false,,Recycling
2025-05-23,Food Court,Paper,8.34,617,596,false,,Recycling
2025-05-23,Food Court,Glass,4.87,617,596,false,,Recycling
2025-05-23,Food Court,Metal,1.6,617,596,false,,Recycling
2025-05-23,Food Court,E-Waste,0.22,617,596,false,,Authorized Recycler
2025-05-23,Food Court,Other,6.95,617,596,false,,Recycling
2025-05-23,Academic Block,Food,6.18,1257,1261,false,,Composting
2025-05-23,Academic Block,Plastic,7.18,1257,1261,false,,Recycling
2025-05-23,Academic Block,Paper,19.16,1257,1261,false,,Recycling
2025-05-23,Academic Block,Glass,1.22,1257,1261,false,,Recycling
2025-05-23,Academic Block,Metal,1.12,1257,1261,false,,Recycling
2025-05-23,Academic Block,E-Waste,1.6,1257,1261,false,,Authorized Recycler
2025-05-23,Academic Block,Other,5.76,1257,1261,false,,Recycling
2025-05-23,Administration,Food,4,155,151,false,,Composting
2025-05-23,Administration,Plastic,3.49,155,151,false,,Recycling
2025-05-23,Administration,Paper,26.09,155,151,false,,Recycling
2025-05-23,Administration,Glass,0.68,155,151,false,,Recycling
2025-05-23,Administration,Metal,0.95,155,151,false,,Recycling
2025-05-23,Administration,E-Waste,1,155,151,false,,Authorized Recycler
2025-05-23,Administration,Other,3.72,155,151,false,,Recycling
2025-05-24,Main Canteen,Food,54.05,705,645,false,,Composting
2025-05-24,Main Canteen,Plastic,11.17,705,645,false,,Recycling
2025-05-24,Main Canteen,Paper,8.13,705,645,false,,Recycling
2025-05-24,Main Canteen,Glass,2.97,705,645,false,,Recycling
